id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.bumptech.glide.MemoryCategory	MemoryCategory(float)	0	[false]		private	false	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/MemoryCategory.java
2	com.bumptech.glide.MemoryCategory	getMultiplier()	0	[]		public	false	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/MemoryCategory.java
3	com.bumptech.glide.ModelTypes	load(android.graphics.Bitmap)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
4	com.bumptech.glide.ModelTypes	load(android.graphics.drawable.Drawable)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
5	com.bumptech.glide.ModelTypes	load(java.lang.String)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
6	com.bumptech.glide.ModelTypes	load(android.net.Uri)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
7	com.bumptech.glide.ModelTypes	load(java.io.File)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
8	com.bumptech.glide.ModelTypes	load(java.lang.Integer)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
9	com.bumptech.glide.ModelTypes	load(java.net.URL)	0	[true]	java.lang.Deprecated,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
10	com.bumptech.glide.ModelTypes	load(byte[])	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
11	com.bumptech.glide.ModelTypes	load(java.lang.Object)	0	[true]	androidx.annotation.NonNull,androidx.annotation.CheckResult,java.lang.SuppressWarnings	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
12	com.bumptech.glide.ListPreloader$PreloadModelProvider	getPreloadItems(int)	0	[false]	androidx.annotation.NonNull	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
13	com.bumptech.glide.ListPreloader$PreloadModelProvider	getPreloadRequestBuilder(U)	0	[false]	androidx.annotation.Nullable	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
14	com.bumptech.glide.ListPreloader$PreloadSizeProvider	getPreloadSize(T,int,int)	0	[false, false, false]	androidx.annotation.Nullable	public	true	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
15	com.bumptech.glide.ListPreloader	ListPreloader(com.bumptech.glide.RequestManager,com.bumptech.glide.ListPreloader.PreloadModelProvider,com.bumptech.glide.ListPreloader.PreloadSizeProvider,int)	0	[false, false, false, false]		public	false	/home/nima/Developer/nullness-benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
