id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.bumptech.glide.MemoryCategory	MemoryCategory(float)	0	1	[false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/MemoryCategory.java
2	com.bumptech.glide.MemoryCategory	getMultiplier()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/MemoryCategory.java
3	com.bumptech.glide.ModelTypes	load(android.graphics.Bitmap)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
4	com.bumptech.glide.ModelTypes	load(android.graphics.drawable.Drawable)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
5	com.bumptech.glide.ModelTypes	load(java.lang.String)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
6	com.bumptech.glide.ModelTypes	load(android.net.Uri)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
7	com.bumptech.glide.ModelTypes	load(java.io.File)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
8	com.bumptech.glide.ModelTypes	load(java.lang.Integer)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
9	com.bumptech.glide.ModelTypes	load(java.net.URL)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
10	com.bumptech.glide.ModelTypes	load(byte[])	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
11	com.bumptech.glide.ModelTypes	load(java.lang.Object)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ModelTypes.java
12	com.bumptech.glide.ListPreloader$PreloadModelProvider	getPreloadItems(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
13	com.bumptech.glide.ListPreloader$PreloadModelProvider	getPreloadRequestBuilder(U)	0	1	[false]	true	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
14	com.bumptech.glide.ListPreloader$PreloadSizeProvider	getPreloadSize(T,int,int)	0	3	[false, false, false]	true	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
15	com.bumptech.glide.ListPreloader	ListPreloader(com.bumptech.glide.RequestManager,com.bumptech.glide.ListPreloader.PreloadModelProvider<T>,com.bumptech.glide.ListPreloader.PreloadSizeProvider<T>,int)	0	4	[false, false, false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
16	com.bumptech.glide.ListPreloader	onScrollStateChanged(android.widget.AbsListView,int)	17	2	[false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
18	com.bumptech.glide.ListPreloader	onScroll(android.widget.AbsListView,int,int,int)	19	4	[false, false, false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
20	com.bumptech.glide.ListPreloader	preload(int,boolean)	0	2	[false, false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
21	com.bumptech.glide.ListPreloader	preload(int,int)	0	2	[false, false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
22	com.bumptech.glide.ListPreloader	preloadAdapterPosition(java.util.List<T>,int,boolean)	0	3	[false, false, false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
23	com.bumptech.glide.ListPreloader	preloadItem(T,int,int)	0	3	[true, false, false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
24	com.bumptech.glide.ListPreloader	cancelAll()	0	0	[]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
25	com.bumptech.glide.ListPreloader$PreloadTargetQueue	PreloadTargetQueue(int)	0	1	[false]	false	package	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
26	com.bumptech.glide.ListPreloader$PreloadTargetQueue	next(int,int)	0	2	[false, false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
27	com.bumptech.glide.ListPreloader$PreloadTarget	PreloadTarget()	0	0	[]	false	package	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
28	com.bumptech.glide.ListPreloader$PreloadTarget	onLoadStarted(android.graphics.drawable.Drawable)	29	1	[true]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
30	com.bumptech.glide.ListPreloader$PreloadTarget	onLoadFailed(android.graphics.drawable.Drawable)	31	1	[true]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
32	com.bumptech.glide.ListPreloader$PreloadTarget	onResourceReady(java.lang.Object,com.bumptech.glide.request.transition.Transition<? super java.lang.Object>)	33	2	[false, true]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
34	com.bumptech.glide.ListPreloader$PreloadTarget	onLoadCleared(android.graphics.drawable.Drawable)	35	1	[true]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
36	com.bumptech.glide.ListPreloader$PreloadTarget	getSize(com.bumptech.glide.request.target.SizeReadyCallback)	37	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
38	com.bumptech.glide.ListPreloader$PreloadTarget	removeCallback(com.bumptech.glide.request.target.SizeReadyCallback)	39	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
40	com.bumptech.glide.ListPreloader$PreloadTarget	setRequest(com.bumptech.glide.request.Request)	41	1	[true]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
42	com.bumptech.glide.ListPreloader$PreloadTarget	getRequest()	43	0	[]	true	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
44	com.bumptech.glide.ListPreloader$PreloadTarget	onStart()	45	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
46	com.bumptech.glide.ListPreloader$PreloadTarget	onStop()	47	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
48	com.bumptech.glide.ListPreloader$PreloadTarget	onDestroy()	49	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/ListPreloader.java
50	com.bumptech.glide.request.RequestOptions	sizeMultiplierOf(float)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
51	com.bumptech.glide.request.RequestOptions	diskCacheStrategyOf(com.bumptech.glide.load.engine.DiskCacheStrategy)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
52	com.bumptech.glide.request.RequestOptions	priorityOf(com.bumptech.glide.Priority)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
53	com.bumptech.glide.request.RequestOptions	placeholderOf(android.graphics.drawable.Drawable)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
54	com.bumptech.glide.request.RequestOptions	placeholderOf(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
55	com.bumptech.glide.request.RequestOptions	errorOf(android.graphics.drawable.Drawable)	0	1	[true]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
56	com.bumptech.glide.request.RequestOptions	errorOf(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
57	com.bumptech.glide.request.RequestOptions	skipMemoryCacheOf(boolean)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
58	com.bumptech.glide.request.RequestOptions	overrideOf(int,int)	0	2	[false, false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
59	com.bumptech.glide.request.RequestOptions	overrideOf(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
60	com.bumptech.glide.request.RequestOptions	signatureOf(com.bumptech.glide.load.Key)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
61	com.bumptech.glide.request.RequestOptions	fitCenterTransform()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
62	com.bumptech.glide.request.RequestOptions	centerInsideTransform()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
63	com.bumptech.glide.request.RequestOptions	centerCropTransform()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
64	com.bumptech.glide.request.RequestOptions	circleCropTransform()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
65	com.bumptech.glide.request.RequestOptions	bitmapTransform(com.bumptech.glide.load.Transformation<android.graphics.Bitmap>)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
66	com.bumptech.glide.request.RequestOptions	noTransformation()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
67	com.bumptech.glide.request.RequestOptions	<T>option(com.bumptech.glide.load.Option<T>,T)	0	2	[false, false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
68	com.bumptech.glide.request.RequestOptions	decodeTypeOf(java.lang.Class<?>)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
69	com.bumptech.glide.request.RequestOptions	formatOf(com.bumptech.glide.load.DecodeFormat)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
70	com.bumptech.glide.request.RequestOptions	frameOf(long)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
71	com.bumptech.glide.request.RequestOptions	downsampleOf(com.bumptech.glide.load.resource.bitmap.DownsampleStrategy)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
72	com.bumptech.glide.request.RequestOptions	timeoutOf(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
73	com.bumptech.glide.request.RequestOptions	encodeQualityOf(int)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
74	com.bumptech.glide.request.RequestOptions	encodeFormatOf(android.graphics.Bitmap.CompressFormat)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
75	com.bumptech.glide.request.RequestOptions	noAnimation()	0	0	[]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/request/RequestOptions.java
76	com.bumptech.glide.RequestManager$1	run()	77	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
78	com.bumptech.glide.RequestManager	RequestManager(com.bumptech.glide.Glide,com.bumptech.glide.manager.Lifecycle,com.bumptech.glide.manager.RequestManagerTreeNode,android.content.Context)	0	4	[false, false, false, false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
79	com.bumptech.glide.RequestManager	RequestManager(com.bumptech.glide.Glide,com.bumptech.glide.manager.Lifecycle,com.bumptech.glide.manager.RequestManagerTreeNode,com.bumptech.glide.manager.RequestTracker,com.bumptech.glide.manager.ConnectivityMonitorFactory,android.content.Context)	0	6	[false, false, false, false, false, false]	false	package	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
80	com.bumptech.glide.RequestManager	setRequestOptions(com.bumptech.glide.request.RequestOptions)	0	1	[false]	false	protected	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
81	com.bumptech.glide.RequestManager	updateRequestOptions(com.bumptech.glide.request.RequestOptions)	0	1	[false]	false	private	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
82	com.bumptech.glide.RequestManager	applyDefaultRequestOptions(com.bumptech.glide.request.RequestOptions)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
83	com.bumptech.glide.RequestManager	setDefaultRequestOptions(com.bumptech.glide.request.RequestOptions)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
84	com.bumptech.glide.RequestManager	addDefaultRequestListener(com.bumptech.glide.request.RequestListener<java.lang.Object>)	0	1	[false]	false	public	true	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
85	com.bumptech.glide.RequestManager	setPauseAllRequestsOnTrimMemoryModerate(boolean)	0	1	[false]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
86	com.bumptech.glide.RequestManager	isPaused()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
87	com.bumptech.glide.RequestManager	pauseRequests()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
88	com.bumptech.glide.RequestManager	pauseAllRequests()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
89	com.bumptech.glide.RequestManager	pauseAllRequestsRecursive()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
90	com.bumptech.glide.RequestManager	pauseRequestsRecursive()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
91	com.bumptech.glide.RequestManager	resumeRequests()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
92	com.bumptech.glide.RequestManager	resumeRequestsRecursive()	0	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
93	com.bumptech.glide.RequestManager	onStart()	45	0	[]	false	public	false	file:///home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java
