message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
DEREFERENCE_NULLABLE	dereferenced expression newlyAddedRequestManagerFragment is @Nullable	com.bumptech.glide.manager.RequestManagerRetriever	verifyOurFragmentWasAddedOrCantBeAdded(android.app.FragmentManager,boolean)	22011	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/manager/RequestManagerRetriever.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression newlyAddedSupportRequestManagerFragment is @Nullable	com.bumptech.glide.manager.RequestManagerRetriever	verifyOurSupportFragmentWasAddedOrCantBeAdded(androidx.fragment.app.FragmentManager,boolean)	26061	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/manager/RequestManagerRetriever.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression listPool is @Nullable	com.bumptech.glide.load.engine.LoadPath	load(com.bumptech.glide.load.data.DataRewinder<Data>,com.bumptech.glide.load.Options,int,int,com.bumptech.glide.load.engine.DecodePath.DecodeCallback<ResourceType>)	2115	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/LoadPath.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression listPool is @Nullable	com.bumptech.glide.load.engine.DecodePath	decodeResource(com.bumptech.glide.load.data.DataRewinder<DataType>,int,int,com.bumptech.glide.load.Options)	2666	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodePath.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields priority (line 82), callback (line 83) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.load.model.MultiModelLoader$MultiFetcher	MultiFetcher(java.util.List<com.bumptech.glide.load.data.DataFetcher<Data>>,androidx.core.util.Pools.Pool<java.util.List<java.lang.Throwable>>)	3100	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/model/MultiModelLoader.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields first (line 10), second (line 11) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.util.MultiClassKey	MultiClassKey()	364	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields first (line 10), second (line 11) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.util.MultiClassKey	MultiClassKey(java.lang.Class<?>,java.lang.Class<?>)	419	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields first (line 10), second (line 11) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.bumptech.glide.util.MultiClassKey	MultiClassKey(java.lang.Class<?>,java.lang.Class<?>,java.lang.Class<?>)	524	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	null	null	null	null	null	null
UNBOX_NULLABLE	unboxing of a @Nullable value	com.bumptech.glide.load.engine.prefill.PreFillQueue	remove()	777	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/engine/prefill/PreFillQueue.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'fragment.getParentFragmentUsingHint()' where @NonNull is required	com.bumptech.glide.manager.SupportRequestManagerFragment	getDescendantRequestManagerFragments()	3577	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/manager/SupportRequestManagerFragment.java	PARAMETER	com.bumptech.glide.manager.SupportRequestManagerFragment	isDescendant(androidx.fragment.app.Fragment)	fragment	0	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/manager/SupportRequestManagerFragment.java
