kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	glideContext	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	signature	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	diskCacheStrategy	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	options	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	callback	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	stage	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	runReason	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	currentSourceKey	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.engine.DecodeJob	null
PARAMETER	com.bumptech.glide.load.engine.DecodeHelper	<R>init(com.bumptech.glide.GlideContext,java.lang.Object,com.bumptech.glide.load.Key,int,int,com.bumptech.glide.load.engine.DiskCacheStrategy,java.lang.Class<?>,java.lang.Class<R>,com.bumptech.glide.Priority,com.bumptech.glide.load.Options,java.util.Map<java.lang.Class<?>,com.bumptech.glide.load.Transformation<?>>,boolean,boolean,com.bumptech.glide.load.engine.DecodeJob.DiskCacheProvider)	model	1	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeHelper.java	PASS_NULLABLE	nullable	com.bumptech.glide.load.engine.DecodeJob	init(com.bumptech.glide.GlideContext,java.lang.Object,com.bumptech.glide.load.engine.EngineKey,com.bumptech.glide.load.Key,int,int,java.lang.Class<?>,java.lang.Class<R>,com.bumptech.glide.Priority,com.bumptech.glide.load.engine.DiskCacheStrategy,java.util.Map<java.lang.Class<?>,com.bumptech.glide.load.Transformation<?>>,boolean,boolean,boolean,com.bumptech.glide.load.Options,com.bumptech.glide.load.engine.DecodeJob.Callback<R>,int)
FIELD	com.bumptech.glide.load.engine.DecodeJob	null	glideContext	null	/private/tmp/projects/glide/library/src/main/java/com/bumptech/glide/load/engine/DecodeJob.java	ASSIGN_FIELD_NULLABLE	nullable	com.bumptech.glide.load.engine.DecodeJob	releaseInternal()
